sigmoid,5000000,100,1.0,15,[40],33.109,0.054,5253,10907,449,3391,19.2,model.pickle #
sigmoid,5000000,100,0.1,15,[40],33.053,0.053,5216,10831,486,3467,19.77,model.pickle #
sigmoid,5000000,100,0.7,15,[40],33.164,0.052,5148,11153,554,3145,18.5,model.pickle #
sigmoid,10000000,100,0.7,15,[40],33.217,0.051,5148,11153,554,3145,18.5,model.pickle #
sigmoid,10000000,100,0.75,15,[40],33.911,0.07,5188,11055,514,3243,18.79,model.pickle #
sigmoid,10000000,100,0.65,15,[40],34.038,0.06,5148,11132,554,3166,18.6,model.pickle #
sigmoid,3000000,100,0.9,10,[25],51.942,0.054,4685,11731,1074,2510,17.92,model.pickle #
sigmoid,3000000,100,0.9,10,[40],66.316,0.075,4871,11739,888,2502,16.95,model.pickle #
sigmoid,3000000,100,0.9,10,[60],102.119,0.764,4834,11967,925,2274,15.99,model.pickle #
sigmoid,3000000,100,0.9,10,[75],112.476,0.721,4612,12185,1147,2056,16.02,model.pickle #
sigmoid,3000000,100,0.9,10,[60],88.497,0.238,4834,11967,925,2274,15.99,model.pickle #
